  0.10993E+01  0.92530E+01  0.55292E+01  0.32255E+01  0.58336E+00
  0.10986E+01  0.92452E+01  0.55231E+01  0.32202E+01  0.58303E+00
  0.10980E+01  0.92374E+01  0.55170E+01  0.32148E+01  0.58271E+00
  0.10973E+01  0.92296E+01  0.55108E+01  0.32094E+01  0.58239E+00
  0.10967E+01  0.92219E+01  0.55047E+01  0.32041E+01  0.58206E+00
  0.10960E+01  0.92141E+01  0.54986E+01  0.31987E+01  0.58174E+00
  0.10954E+01  0.92063E+01  0.54924E+01  0.31934E+01  0.58142E+00
  0.10947E+01  0.91985E+01  0.54863E+01  0.31881E+01  0.58109E+00
  0.10941E+01  0.91907E+01  0.54802E+01  0.31827E+01  0.58077E+00
  0.10934E+01  0.91830E+01  0.54741E+01  0.31774E+01  0.58045E+00
  0.10928E+01  0.91752E+01  0.54679E+01  0.31721E+01  0.58012E+00
  0.10921E+01  0.91674E+01  0.54618E+01  0.31668E+01  0.57980E+00
  0.10914E+01  0.91596E+01  0.54557E+01  0.31615E+01  0.57948E+00
  0.10908E+01  0.91518E+01  0.54496E+01  0.31562E+01  0.57916E+00
  0.10901E+01  0.91441E+01  0.54435E+01  0.31509E+01  0.57883E+00
  0.10895E+01  0.91363E+01  0.54373E+01  0.31456E+01  0.57851E+00
  0.10888E+01  0.91285E+01  0.54312E+01  0.31403E+01  0.57819E+00
  0.10882E+01  0.91207E+01  0.54251E+01  0.31350E+01  0.57787E+00
  0.10875E+01  0.91129E+01  0.54190E+01  0.31297E+01  0.57755E+00
  0.10869E+01  0.91051E+01  0.54129E+01  0.31245E+01  0.57722E+00
  0.10862E+01  0.90974E+01  0.54068E+01  0.31192E+01  0.57690E+00
  0.10856E+01  0.90896E+01  0.54007E+01  0.31139E+01  0.57658E+00
  0.10849E+01  0.90818E+01  0.53946E+01  0.31087E+01  0.57626E+00
  0.10843E+01  0.90740E+01  0.53885E+01  0.31034E+01  0.57594E+00
  0.10836E+01  0.90662E+01  0.53823E+01  0.30982E+01  0.57562E+00
  0.10829E+01  0.90584E+01  0.53762E+01  0.30930E+01  0.57530E+00
  0.10823E+01  0.90506E+01  0.53701E+01  0.30877E+01  0.57498E+00
  0.10816E+01  0.90429E+01  0.53640E+01  0.30825E+01  0.57466E+00
  0.10810E+01  0.90351E+01  0.53579E+01  0.30773E+01  0.57434E+00
  0.10803E+01  0.90273E+01  0.53518E+01  0.30721E+01  0.57402E+00
  0.10797E+01  0.90195E+01  0.53457E+01  0.30669E+01  0.57370E+00
  0.10790E+01  0.90117E+01  0.53396E+01  0.30617E+01  0.57339E+00
  0.10784E+01  0.90039E+01  0.53335E+01  0.30565E+01  0.57307E+00
  0.10777E+01  0.89961E+01  0.53274E+01  0.30513E+01  0.57275E+00
  0.10770E+01  0.89883E+01  0.53213E+01  0.30461E+01  0.57243E+00
  0.10764E+01  0.89805E+01  0.53152E+01  0.30409E+01  0.57211E+00
  0.10757E+01  0.89727E+01  0.53092E+01  0.30357E+01  0.57180E+00
  0.10751E+01  0.89649E+01  0.53031E+01  0.30306E+01  0.57148E+00
  0.10744E+01  0.89571E+01  0.52970E+01  0.30254E+01  0.57116E+00
  0.10738E+01  0.89493E+01  0.52909E+01  0.30203E+01  0.57084E+00
  0.10731E+01  0.89415E+01  0.52848E+01  0.30151E+01  0.57053E+00
  0.10724E+01  0.89337E+01  0.52787E+01  0.30100E+01  0.57021E+00
  0.10718E+01  0.89259E+01  0.52726E+01  0.30048E+01  0.56990E+00
  0.10711E+01  0.89181E+01  0.52665E+01  0.29997E+01  0.56958E+00
  0.10705E+01  0.89103E+01  0.52604E+01  0.29946E+01  0.56927E+00
  0.10698E+01  0.89024E+01  0.52544E+01  0.29895E+01  0.56895E+00
  0.10691E+01  0.88946E+01  0.52483E+01  0.29844E+01  0.56864E+00
  0.10685E+01  0.88868E+01  0.52422E+01  0.29793E+01  0.56832E+00
  0.10678E+01  0.88790E+01  0.52361E+01  0.29742E+01  0.56801E+00
  0.10672E+01  0.88712E+01  0.52300E+01  0.29691E+01  0.56770E+00
  0.10665E+01  0.88633E+01  0.52239E+01  0.29640E+01  0.56738E+00
  0.10658E+01  0.88555E+01  0.52179E+01  0.29589E+01  0.56707E+00
  0.10652E+01  0.88477E+01  0.52118E+01  0.29538E+01  0.56676E+00
  0.10645E+01  0.88398E+01  0.52057E+01  0.29487E+01  0.56645E+00
  0.10638E+01  0.88320E+01  0.51996E+01  0.29437E+01  0.56613E+00
  0.10632E+01  0.88241E+01  0.51935E+01  0.29386E+01  0.56582E+00
  0.10625E+01  0.88163E+01  0.51875E+01  0.29336E+01  0.56551E+00
  0.10619E+01  0.88084E+01  0.51814E+01  0.29285E+01  0.56520E+00
  0.10612E+01  0.88005E+01  0.51753E+01  0.29235E+01  0.56489E+00
  0.10605E+01  0.87927E+01  0.51692E+01  0.29185E+01  0.56458E+00
  0.10599E+01  0.87848E+01  0.51632E+01  0.29134E+01  0.56427E+00
  0.10592E+01  0.87769E+01  0.51571E+01  0.29084E+01  0.56397E+00
  0.10585E+01  0.87690E+01  0.51510E+01  0.29034E+01  0.56366E+00
  0.10579E+01  0.87611E+01  0.51449E+01  0.28984E+01  0.56335E+00
  0.10572E+01  0.87532E+01  0.51389E+01  0.28934E+01  0.56304E+00
  0.10565E+01  0.87453E+01  0.51328E+01  0.28884E+01  0.56274E+00
  0.10558E+01  0.87373E+01  0.51267E+01  0.28834E+01  0.56243E+00
  0.10552E+01  0.87294E+01  0.51207E+01  0.28785E+01  0.56213E+00
  0.10545E+01  0.87214E+01  0.51146E+01  0.28735E+01  0.56182E+00
  0.10538E+01  0.87134E+01  0.51085E+01  0.28685E+01  0.56152E+00
  0.10531E+01  0.87054E+01  0.51024E+01  0.28636E+01  0.56122E+00
  0.10525E+01  0.86973E+01  0.50963E+01  0.28586E+01  0.56092E+00
  0.10518E+01  0.86892E+01  0.50903E+01  0.28537E+01  0.56062E+00
  0.10511E+01  0.86811E+01  0.50842E+01  0.28488E+01  0.56032E+00
  0.10504E+01  0.86730E+01  0.50781E+01  0.28438E+01  0.56002E+00
  0.10497E+01  0.86651E+01  0.50720E+01  0.28389E+01  0.55972E+00
  0.10491E+01  0.86572E+01  0.50660E+01  0.28340E+01  0.55942E+00
  0.10484E+01  0.86494E+01  0.50599E+01  0.28291E+01  0.55911E+00
  0.10477E+01  0.86415E+01  0.50539E+01  0.28242E+01  0.55881E+00
  0.10471E+01  0.86337E+01  0.50478E+01  0.28193E+01  0.55851E+00
  0.10464E+01  0.86261E+01  0.50418E+01  0.28143E+01  0.55820E+00
  0.10458E+01  0.86184E+01  0.50357E+01  0.28094E+01  0.55790E+00
  0.10451E+01  0.86108E+01  0.50297E+01  0.28045E+01  0.55759E+00
  0.10445E+01  0.86032E+01  0.50237E+01  0.27996E+01  0.55728E+00
  0.10438E+01  0.85956E+01  0.50176E+01  0.27947E+01  0.55698E+00
  0.10432E+01  0.85880E+01  0.50116E+01  0.27898E+01  0.55667E+00
  0.10426E+01  0.85804E+01  0.50056E+01  0.27849E+01  0.55637E+00
  0.10419E+01  0.85728E+01  0.49995E+01  0.27801E+01  0.55606E+00
  0.10413E+01  0.85652E+01  0.49935E+01  0.27752E+01  0.55576E+00
  0.10406E+01  0.85576E+01  0.49875E+01  0.27703E+01  0.55545E+00
  0.10400E+01  0.85500E+01  0.49814E+01  0.27655E+01  0.55515E+00
  0.10393E+01  0.85424E+01  0.49754E+01  0.27606E+01  0.55485E+00
  0.10387E+01  0.85348E+01  0.49694E+01  0.27558E+01  0.55455E+00
  0.10380E+01  0.85271E+01  0.49634E+01  0.27509E+01  0.55424E+00
  0.10374E+01  0.85195E+01  0.49573E+01  0.27461E+01  0.55394E+00
  0.10367E+01  0.85119E+01  0.49513E+01  0.27412E+01  0.55364E+00
  0.10361E+01  0.85043E+01  0.49453E+01  0.27364E+01  0.55334E+00
  0.10355E+01  0.84967E+01  0.49393E+01  0.27316E+01  0.55304E+00
  0.10348E+01  0.84891E+01  0.49332E+01  0.27268E+01  0.55274E+00
  0.10342E+01  0.84815E+01  0.49272E+01  0.27220E+01  0.55244E+00
  0.10335E+01  0.84739E+01  0.49212E+01  0.27172E+01  0.55214E+00
  0.10329E+01  0.84663E+01  0.49152E+01  0.27124E+01  0.55184E+00
  0.10322E+01  0.84587E+01  0.49091E+01  0.27076E+01  0.55154E+00
  0.10316E+01  0.84511E+01  0.49031E+01  0.27028E+01  0.55124E+00
  0.10309E+01  0.84434E+01  0.48971E+01  0.26980E+01  0.55094E+00
  0.10303E+01  0.84358E+01  0.48911E+01  0.26933E+01  0.55065E+00
  0.10296E+01  0.84282E+01  0.48851E+01  0.26885E+01  0.55035E+00
  0.10290E+01  0.84206E+01  0.48790E+01  0.26837E+01  0.55005E+00
  0.10283E+01  0.84130E+01  0.48730E+01  0.26790E+01  0.54976E+00
  0.10277E+01  0.84054E+01  0.48670E+01  0.26742E+01  0.54946E+00
  0.10271E+01  0.83978E+01  0.48610E+01  0.26695E+01  0.54917E+00
  0.10264E+01  0.83902E+01  0.48550E+01  0.26648E+01  0.54887E+00
  0.10258E+01  0.83826E+01  0.48490E+01  0.26600E+01  0.54858E+00
  0.10251E+01  0.83750E+01  0.48430E+01  0.26553E+01  0.54828E+00
  0.10245E+01  0.83673E+01  0.48369E+01  0.26506E+01  0.54799E+00
  0.10238E+01  0.83597E+01  0.48309E+01  0.26459E+01  0.54770E+00
  0.10232E+01  0.83521E+01  0.48249E+01  0.26412E+01  0.54741E+00
  0.10225E+01  0.83445E+01  0.48189E+01  0.26365E+01  0.54711E+00
  0.10219E+01  0.83369E+01  0.48129E+01  0.26318E+01  0.54682E+00
  0.10212E+01  0.83293E+01  0.48069E+01  0.26271E+01  0.54653E+00
  0.10206E+01  0.83217E+01  0.48009E+01  0.26224E+01  0.54624E+00
  0.10199E+01  0.83141E+01  0.47949E+01  0.26178E+01  0.54595E+00
  0.10193E+01  0.83064E+01  0.47889E+01  0.26131E+01  0.54566E+00
  0.10186E+01  0.82988E+01  0.47829E+01  0.26084E+01  0.54537E+00
  0.10180E+01  0.82912E+01  0.47768E+01  0.26038E+01  0.54509E+00
  0.10173E+01  0.82836E+01  0.47708E+01  0.25991E+01  0.54480E+00
  0.10167E+01  0.82760E+01  0.47648E+01  0.25945E+01  0.54451E+00
  0.10160E+01  0.82684E+01  0.47588E+01  0.25899E+01  0.54422E+00
  0.10154E+01  0.82607E+01  0.47528E+01  0.25852E+01  0.54394E+00
  0.10147E+01  0.82531E+01  0.47468E+01  0.25806E+01  0.54365E+00
  0.10141E+01  0.82455E+01  0.47408E+01  0.25760E+01  0.54337E+00
  0.10134E+01  0.82379E+01  0.47348E+01  0.25714E+01  0.54308E+00
  0.10128E+01  0.82303E+01  0.47288E+01  0.25668E+01  0.54280E+00
  0.10121E+01  0.82226E+01  0.47228E+01  0.25622E+01  0.54251E+00
  0.10115E+01  0.82150E+01  0.47168E+01  0.25576E+01  0.54223E+00
  0.10108E+01  0.82074E+01  0.47108E+01  0.25530E+01  0.54195E+00
  0.10102E+01  0.81998E+01  0.47048E+01  0.25484E+01  0.54167E+00
  0.10096E+01  0.81922E+01  0.46988E+01  0.25439E+01  0.54139E+00
  0.10089E+01  0.81845E+01  0.46928E+01  0.25393E+01  0.54111E+00
  0.10083E+01  0.81769E+01  0.46868E+01  0.25347E+01  0.54083E+00
  0.10076E+01  0.81693E+01  0.46808E+01  0.25302E+01  0.54055E+00
  0.10070E+01  0.81617E+01  0.46748E+01  0.25256E+01  0.54027E+00
  0.10063E+01  0.81540E+01  0.46688E+01  0.25211E+01  0.53999E+00
  0.10057E+01  0.81464E+01  0.46628E+01  0.25166E+01  0.53971E+00
  0.10050E+01  0.81388E+01  0.46568E+01  0.25120E+01  0.53943E+00
  0.10044E+01  0.81312E+01  0.46508E+01  0.25075E+01  0.53916E+00
